Card	Format	Usage	Cumulative	Total	Format Index
Number 38: Hope Harbinger Dragon Titanic Galaxy	abc	7	19	40	57
Number 38: Hope Harbinger Dragon Titanic Galaxy	draco zoo	1	20	40	59
Number 38: Hope Harbinger Dragon Titanic Galaxy	toss	2	22	40	68
Number 38: Hope Harbinger Dragon Titanic Galaxy	rescue-ace	1	23	40	81
Number 38: Hope Harbinger Dragon Titanic Galaxy	current	17	40	40	84
Pendulum Call	monarch	12	12	19	56
Pendulum Call	draco zoo	1	13	19	59
Pendulum Call	secaucus	3	16	19	63
Pendulum Call	toss	3	19	19	68
Drowning Mirror Force	monarch	11	11	12	56
Drowning Mirror Force	abc	1	12	12	57
Odd-Eyes Vortex Dragon	monarch	11	11	14	56
Odd-Eyes Vortex Dragon	secaucus	1	12	14	63
Odd-Eyes Vortex Dragon	toss	1	13	14	68
Odd-Eyes Vortex Dragon	snake-eye	1	14	14	82
Oafdragon Magician	monarch	10	10	13	56
Oafdragon Magician	draco zoo	1	11	13	59
Oafdragon Magician	secaucus	2	13	13	63
Performapal Odd-Eyes Unicorn	monarch	10	10	10	56
Digital Bug Corebage	monarch	9	9	9	56
Number S39: Utopia the Lightning	monarch	9	9	42	56
Number S39: Utopia the Lightning	abc	26	35	42	57
Number S39: Utopia the Lightning	grass zoo	2	37	42	58
Number S39: Utopia the Lightning	link zoo	1	38	42	60
Number S39: Utopia the Lightning	secaucus	2	40	42	63
Number S39: Utopia the Lightning	elements	2	42	42	78
Odd-Eyes Rebellion Dragon	monarch	9	9	10	56
Odd-Eyes Rebellion Dragon	snake-eye	1	10	10	82
Odd-Eyes Absolute Dragon	monarch	8	8	10	56
Odd-Eyes Absolute Dragon	secaucus	1	9	10	63
Odd-Eyes Absolute Dragon	toss	1	10	10	68
Odd-Eyes Fusion	monarch	8	8	8	56
Performapal Odd-Eyes Light Phoenix	monarch	8	8	8	56
Super Quantum Red Layer	monarch	8	8	9	56
Super Quantum Red Layer	rescue-ace	1	9	9	81
Kozmoll Dark Lady	monarch	7	7	7	56
Mist Valley Apex Avian	monarch	7	7	20	56
Mist Valley Apex Avian	phoenix	3	10	20	76
Mist Valley Apex Avian	elements	2	12	20	78
Mist Valley Apex Avian	rescue-ace	2	14	20	81
Mist Valley Apex Avian	snake-eye	4	18	20	82
Mist Valley Apex Avian	current	2	20	20	84
Mithra the Thunder Vassal	monarch	6	6	6	56
Number 39: Utopia Beyond	monarch	5	5	7	56
Number 39: Utopia Beyond	link zoo	1	6	7	60
Number 39: Utopia Beyond	tri zoo	1	7	7	74
Wisdom-Eye Magician	monarch	5	5	11	56
Wisdom-Eye Magician	draco zoo	3	8	11	59
Wisdom-Eye Magician	secaucus	3	11	11	63
Amorphage Sloth	monarch	4	4	8	56
Amorphage Sloth	abc	4	8	8	57
Igknight Reload	monarch	4	4	4	56
Lector Pendulum, the Dracoverlord	monarch	4	4	4	56
Number 77: The Seven Sins	monarch	4	4	7	56
Number 77: The Seven Sins	abc	3	7	7	57
Number 84: Pain Gainer	monarch	4	4	7	56
Number 84: Pain Gainer	abc	3	7	7	57
Crystal Wing Synchro Dragon	monarch	3	3	17	56
Crystal Wing Synchro Dragon	abc	9	12	17	57
Crystal Wing Synchro Dragon	link zoo	2	14	17	60
Crystal Wing Synchro Dragon	tri zoo	3	17	17	74
Dragonpulse Magician	monarch	3	3	3	56
Frost Blast of the Monarchs	monarch	3	3	3	56
Number S39: Utopia Prime	monarch	3	3	4	56
Number S39: Utopia Prime	abc	1	4	4	57
Pendulum Storm	monarch	3	3	3	56
Tri-and-Guess	monarch	3	3	3	56
Xiangke Magician	monarch	3	3	4	56
Xiangke Magician	secaucus	1	4	4	63
Gem-Knight Lazuli	monarch	2	2	3	56
Gem-Knight Lazuli	draco zoo	1	3	3	59
Kozmo Landwalker	monarch	2	2	2	56
Nobledragon Magician	monarch	2	2	2	56
Psychic Path	monarch	2	2	2	56
Radian, the Multidimensional Kaiju	monarch	2	2	2	56
Super Quantal Mech Beast Magnaliger	monarch	2	2	2	56
Artifact Failnaught	monarch	1	1	1	56
Dragon Horn Hunter	monarch	1	1	1	56
Ebon Illusion Magician	monarch	1	1	1	56
Holding Legs	monarch	1	1	9	56
Holding Legs	abc	2	3	9	57
Holding Legs	grass zoo	6	9	9	58
Hyper Psychic Blaster	monarch	1	1	1	56
Majespecter Toad - Ogama	monarch	1	1	1	56
March of the Monarchs	monarch	1	1	1	56
Painful Decision	monarch	1	1	30	56
Painful Decision	abc	21	22	30	57
Painful Decision	grass zoo	8	30	30	58
Performapal Fireflux	monarch	1	1	1	56
Phantom Knights' Wing	monarch	1	1	2	56
Phantom Knights' Wing	snake-eye	1	2	2	82
Super Quantum Blue Layer	monarch	1	1	1	56
Zaborg the Mega Monarch	monarch	1	1	1	56
Pot of Desires	abc	148	148	390	57
Pot of Desires	grass zoo	24	172	390	58
Pot of Desires	draco zoo	39	211	390	59
Pot of Desires	link zoo	48	259	390	60
Pot of Desires	secaucus	38	297	390	63
Pot of Desires	toss	11	308	390	68
Pot of Desires	tri zoo	26	334	390	74
Pot of Desires	bird-up	3	337	390	75
Pot of Desires	phoenix	4	341	390	76
Pot of Desires	elements	8	349	390	78
Pot of Desires	rescue-ace	3	352	390	81
Pot of Desires	snake-eye	7	359	390	82
Pot of Desires	current	31	390	390	84
Dimensional Barrier	abc	119	119	399	57
Dimensional Barrier	grass zoo	47	166	399	58
Dimensional Barrier	draco zoo	61	227	399	59
Dimensional Barrier	link zoo	48	275	399	60
Dimensional Barrier	tri zoo	3	278	399	74
Dimensional Barrier	phoenix	5	283	399	76
Dimensional Barrier	elements	21	304	399	78
Dimensional Barrier	rescue-ace	25	329	399	81
Dimensional Barrier	snake-eye	2	331	399	82
Dimensional Barrier	current	68	399	399	84
Toadally Awesome	abc	71	71	122	57
Toadally Awesome	grass zoo	12	83	122	58
Toadally Awesome	draco zoo	2	85	122	59
Toadally Awesome	link zoo	1	86	122	60
Toadally Awesome	tri zoo	3	89	122	74
Toadally Awesome	elements	17	106	122	78
Toadally Awesome	tearlaments	2	108	122	80
Toadally Awesome	rescue-ace	12	120	122	81
Toadally Awesome	snake-eye	2	122	122	82
Cosmic Cyclone	abc	67	67	763	57
Cosmic Cyclone	grass zoo	7	74	763	58
Cosmic Cyclone	draco zoo	24	98	763	59
Cosmic Cyclone	link zoo	54	152	763	60
Cosmic Cyclone	toss	22	174	763	68
Cosmic Cyclone	tri zoo	35	209	763	74
Cosmic Cyclone	bird-up	3	212	763	75
Cosmic Cyclone	phoenix	25	237	763	76
Cosmic Cyclone	elements	43	280	763	78
Cosmic Cyclone	rescue-ace	59	339	763	81
Cosmic Cyclone	snake-eye	279	618	763	82
Cosmic Cyclone	current	145	763	763	84
Paleozoic Dinomischus	abc	54	54	79	57
Paleozoic Dinomischus	grass zoo	11	65	79	58
Paleozoic Dinomischus	draco zoo	3	68	79	59
Paleozoic Dinomischus	elements	11	79	79	78
Paleozoic Olenoides	abc	54	54	68	57
Paleozoic Olenoides	grass zoo	12	66	68	58
Paleozoic Olenoides	draco zoo	2	68	68	59
ABC-Dragon Buster	abc	52	52	56	57
ABC-Dragon Buster	secaucus	4	56	56	63
Paleozoic Canadia	abc	52	52	67	57
Paleozoic Canadia	grass zoo	12	64	67	58
Paleozoic Canadia	draco zoo	3	67	67	59
Paleozoic Opabinia	abc	47	47	54	57
Paleozoic Opabinia	grass zoo	6	53	54	58
Paleozoic Opabinia	link zoo	1	54	54	60
Paleozoic Marrella	abc	42	42	55	57
Paleozoic Marrella	grass zoo	11	53	55	58
Paleozoic Marrella	draco zoo	2	55	55	59
Union Hangar	abc	42	42	45	57
Union Hangar	secaucus	3	45	45	63
B-Buster Drake	abc	41	41	44	57
B-Buster Drake	secaucus	3	44	44	63
A-Assault Core	abc	40	40	43	57
A-Assault Core	secaucus	3	43	43	63
C-Crush Wyvern	abc	34	34	37	57
C-Crush Wyvern	secaucus	3	37	37	63
Metalfoes Silverd	abc	33	33	51	57
Metalfoes Silverd	grass zoo	18	51	51	58
Metalfoes Steelen	abc	33	33	50	57
Metalfoes Steelen	grass zoo	17	50	50	58
Paleozoic Anomalocaris	abc	33	33	41	57
Paleozoic Anomalocaris	grass zoo	6	39	41	58
Paleozoic Anomalocaris	draco zoo	1	40	41	59
Paleozoic Anomalocaris	link zoo	1	41	41	60
Gold Gadget	abc	32	32	32	57
Metalfoes Goldriver	abc	32	32	50	57
Metalfoes Goldriver	grass zoo	18	50	50	58
Metalfoes Volflame	abc	31	31	48	57
Metalfoes Volflame	grass zoo	17	48	48	58
Silver Gadget	abc	30	30	30	57
Raremetalfoes Bismugear	abc	29	29	41	57
Raremetalfoes Bismugear	grass zoo	12	41	41	58
Metalfoes Mithrilium	abc	28	28	42	57
Metalfoes Mithrilium	grass zoo	14	42	42	58
Blackwing - Gofu the Vague Shadow	abc	23	23	28	57
Blackwing - Gofu the Vague Shadow	link zoo	5	28	28	60
Paleozoic Pikaia	abc	22	22	23	57
Paleozoic Pikaia	grass zoo	1	23	23	58
Paleozoic Leanchoilia	abc	20	20	25	57
Paleozoic Leanchoilia	grass zoo	5	25	25	58
Magical Spring	abc	18	18	27	57
Magical Spring	phoenix	3	21	27	76
Magical Spring	snake-eye	3	24	27	82
Magical Spring	current	3	27	27	84
Fullmetalfoes Alkahest	abc	17	17	22	57
Fullmetalfoes Alkahest	grass zoo	5	22	22	58
Number 45: Crumble Logos the Prophet of Demolition	abc	17	17	19	57
Number 45: Crumble Logos the Prophet of Demolition	grass zoo	2	19	19	58
Fullmetalfoes Fusion	abc	16	16	21	57
Fullmetalfoes Fusion	grass zoo	5	21	21	58
Metalfoes Combination	abc	16	16	22	57
Metalfoes Combination	grass zoo	6	22	22	58
Metalfoes Orichalc	abc	13	13	19	57
Metalfoes Orichalc	grass zoo	6	19	19	58
Magnet Reverse	abc	11	11	11	57
Metalfoes Fusion	abc	10	10	26	57
Metalfoes Fusion	grass zoo	6	16	26	58
Metalfoes Fusion	secaucus	5	21	26	63
Metalfoes Fusion	toss	2	23	26	68
Metalfoes Fusion	tri zoo	3	26	26	74
Banishment of the Darklords	abc	9	9	9	57
Blue-Eyes Alternative White Dragon	abc	9	9	9	57
Blue-Eyes Spirit Dragon	abc	9	9	9	57
Darklord Contact	abc	9	9	9	57
Darklord Ixchel	abc	9	9	9	57
Darklord Nasten	abc	9	9	9	57
Darklord Superbia	abc	9	9	9	57
Metalfoes Adamante	abc	9	9	10	57
Metalfoes Adamante	grass zoo	1	10	10	58
Return of the Dragon Lords	abc	9	9	9	57
Sage with Eyes of Blue	abc	9	9	9	57
The Melody of Awakening Dragon	abc	9	9	12	57
The Melody of Awakening Dragon	toss	2	11	12	68
The Melody of Awakening Dragon	current	1	12	12	84
The White Stone of Ancients	abc	9	9	9	57
Pot of Acquisitiveness	abc	8	8	8	57
Floodgate Trap Hole	abc	7	7	35	57
Floodgate Trap Hole	link zoo	27	34	35	60
Floodgate Trap Hole	rescue-ace	1	35	35	81
Vermillion Dragon Mech	abc	7	7	13	57
Vermillion Dragon Mech	link zoo	2	9	13	60
Vermillion Dragon Mech	tri zoo	4	13	13	74
Azure-Eyes Silver Dragon	abc	6	6	6	57
Darklord Rebellion	abc	6	6	6	57
Dragon Spirit of White	abc	6	6	6	57
Galaxy Soldier	abc	6	6	10	57
Galaxy Soldier	toss	2	8	10	68
Galaxy Soldier	tri zoo	2	10	10	74
Galaxy-Eyes Cipher Dragon	abc	6	6	6	57
Galaxy-Eyes Full Armor Photon Dragon	abc	6	6	6	57
Metalfoes Counter	abc	6	6	16	57
Metalfoes Counter	grass zoo	10	16	16	58
Number 95: Galaxy-Eyes Dark Matter Dragon	abc	6	6	6	57
Jiaotu, Darkness of the Yang Zing	abc	5	5	5	57
The Winged Dragon of Ra - Sphere Mode	abc	5	5	68	57
The Winged Dragon of Ra - Sphere Mode	grass zoo	2	7	68	58
The Winged Dragon of Ra - Sphere Mode	secaucus	26	33	68	63
The Winged Dragon of Ra - Sphere Mode	phoenix	5	38	68	76
The Winged Dragon of Ra - Sphere Mode	elements	3	41	68	78
The Winged Dragon of Ra - Sphere Mode	rescue-ace	15	56	68	81
The Winged Dragon of Ra - Sphere Mode	snake-eye	3	59	68	82
The Winged Dragon of Ra - Sphere Mode	current	9	68	68	84
Black Rose Moonlight Dragon	abc	4	4	11	57
Black Rose Moonlight Dragon	phoenix	2	6	11	76
Black Rose Moonlight Dragon	current	5	11	11	84
Chiwen, Light of the Yang Zing	abc	4	4	4	57
Darklord Amdusc	abc	4	4	4	57
Darklord Enchantment	abc	4	4	4	57
Denglong, First of the Yang Zing	abc	4	4	9	57
Denglong, First of the Yang Zing	link zoo	5	9	9	60
Fairy Tail - Snow	abc	4	4	46	57
Fairy Tail - Snow	grass zoo	24	28	46	58
Fairy Tail - Snow	draco zoo	4	32	46	59
Fairy Tail - Snow	link zoo	1	33	46	60
Fairy Tail - Snow	phoenix	2	35	46	76
Fairy Tail - Snow	elements	11	46	46	78
Mischief of the Gnomes	abc	4	4	4	57
Transmodify	abc	4	4	4	57
Abyss Actor - Wild Hope	abc	3	3	3	57
Baxia, Brightness of the Yang Zing	abc	3	3	14	57
Baxia, Brightness of the Yang Zing	bird-up	2	5	14	75
Baxia, Brightness of the Yang Zing	phoenix	7	12	14	76
Baxia, Brightness of the Yang Zing	current	2	14	14	84
Beast of the Pharaoh	abc	3	3	3	57
Bi'an, Earth of the Yang Zing	abc	3	3	3	57
Crystron Quandax	abc	3	3	3	57
Dragodies, the Empowered Warrior	abc	3	3	3	57
Empowerment	abc	3	3	3	57
Graydle Slime Jr.	abc	3	3	6	57
Graydle Slime Jr.	grass zoo	3	6	6	58
Holding Arms	abc	3	3	3	57
Into the Void	abc	3	3	15	57
Into the Void	toss	12	15	15	68
Mobius the Mega Monarch	abc	3	3	3	57
Nine Pillars of Yang Zing	abc	3	3	3	57
Number 46: Dragluon	abc	3	3	3	57
Number 62: Galaxy-Eyes Prime Photon Dragon	abc	3	3	3	57
Number 81: Superdreadnought Rail Cannon Super Dora	abc	3	3	4	57
Number 81: Superdreadnought Rail Cannon Super Dora	phoenix	1	4	4	76
Resonator Call	abc	3	3	3	57
Silver's Cry	abc	3	3	3	57
Spiritual Swords of Revealing Light	abc	3	3	6	57
Spiritual Swords of Revealing Light	grass zoo	3	6	6	58
Uni-Zombie	abc	3	3	9	57
Uni-Zombie	grass zoo	4	7	9	58
Uni-Zombie	draco zoo	2	9	9	59
Zefraniu, Secret of the Yang Zing	abc	3	3	3	57
Barrier Statue of the Torrent	abc	2	2	2	57
Coral Dragon	abc	2	2	9	57
Coral Dragon	tri zoo	4	6	9	74
Coral Dragon	rescue-ace	2	8	9	81
Coral Dragon	current	1	9	9	84
Jet Synchron	abc	2	2	62	57
Jet Synchron	rescue-ace	3	5	62	81
Jet Synchron	snake-eye	43	48	62	82
Jet Synchron	current	14	62	62	84
Red Resonator	abc	2	2	14	57
Red Resonator	elements	7	9	14	78
Red Resonator	rescue-ace	5	14	14	81
Shiranui Solitaire	abc	2	2	11	57
Shiranui Solitaire	grass zoo	6	8	11	58
Shiranui Solitaire	draco zoo	3	11	11	59
Suanni, Fire of the Yang Zing	abc	2	2	2	57
Synkron Resonator	abc	2	2	2	57
Abyss Actor - Sassy Rookie	abc	1	1	1	57
Accel Synchron	abc	1	1	1	57
Bixi, Water of the Yang Zing	abc	1	1	1	57
Bujinki Amaterasu	abc	1	1	5	57
Bujinki Amaterasu	grass zoo	3	4	5	58
Bujinki Amaterasu	draco zoo	1	5	5	59
Chaofeng, Phantom of the Yang Zing	abc	1	1	6	57
Chaofeng, Phantom of the Yang Zing	bird-up	1	2	6	75
Chaofeng, Phantom of the Yang Zing	phoenix	3	5	6	76
Chaofeng, Phantom of the Yang Zing	current	1	6	6	84
Darklord Morningstar	abc	1	1	1	57
Darklord Tezcatlipoca	abc	1	1	1	57
Heavy Slump	abc	1	1	1	57
Master with Eyes of Blue	abc	1	1	1	57
Mermail Abyssmander	abc	1	1	1	57
Nirvana High Paladin	abc	1	1	1	57
Number 10: Illumiknight	abc	1	1	1	57
Number 35: Ravenous Tarantula	abc	1	1	1	57
Oracle of Zefra	abc	1	1	1	57
Rare Fish	abc	1	1	1	57
Rise to Full Height	abc	1	1	1	57
Scapeghost	abc	1	1	1	57
Stardust Charge Warrior	abc	1	1	5	57
Stardust Charge Warrior	tri zoo	4	5	5	74
The Phantom Knights of Shade Brigandine	abc	1	1	4	57
The Phantom Knights of Shade Brigandine	secaucus	1	2	4	63
The Phantom Knights of Shade Brigandine	tri zoo	1	3	4	74
The Phantom Knights of Shade Brigandine	rescue-ace	1	4	4	81
Union Scramble	abc	1	1	1	57
Yang Zing Path	abc	1	1	1	57
Zefraxi, Treasure of the Yang Zing	abc	1	1	1	57
Zoodiac Barrage	grass zoo	54	54	162	58
Zoodiac Barrage	draco zoo	60	114	162	59
Zoodiac Barrage	link zoo	45	159	162	60
Zoodiac Barrage	tri zoo	3	162	162	74
Zoodiac Broadbull	grass zoo	47	47	133	58
Zoodiac Broadbull	draco zoo	43	90	133	59
Zoodiac Broadbull	link zoo	43	133	133	60
Zoodiac Whiptail	grass zoo	46	46	129	58
Zoodiac Whiptail	draco zoo	41	87	129	59
Zoodiac Whiptail	link zoo	42	129	129	60
Zoodiac Drident	grass zoo	44	44	142	58
Zoodiac Drident	draco zoo	52	96	142	59
Zoodiac Drident	link zoo	46	142	142	60
Zoodiac Ratpier	grass zoo	40	40	111	58
Zoodiac Ratpier	draco zoo	40	80	111	59
Zoodiac Ratpier	link zoo	28	108	111	60
Zoodiac Ratpier	tri zoo	3	111	111	74
That Grass Looks Greener	grass zoo	36	36	38	58
That Grass Looks Greener	draco zoo	2	38	38	59
Zoodiac Tigermortar	grass zoo	33	33	102	58
Zoodiac Tigermortar	draco zoo	35	68	102	59
Zoodiac Tigermortar	link zoo	32	100	102	60
Zoodiac Tigermortar	tri zoo	2	102	102	74
Zoodiac Boarbow	grass zoo	28	28	66	58
Zoodiac Boarbow	draco zoo	18	46	66	59
Zoodiac Boarbow	link zoo	15	61	66	60
Zoodiac Boarbow	tri zoo	3	64	66	74
Zoodiac Boarbow	rescue-ace	1	65	66	81
Zoodiac Boarbow	snake-eye	1	66	66	82
Fusion Substitute	grass zoo	24	24	24	58
Lullaby of Obedience	grass zoo	20	20	108	58
Lullaby of Obedience	snake-eye	59	79	108	82
Lullaby of Obedience	current	29	108	108	84
Zoodiac Thoroughblade	grass zoo	19	19	99	58
Zoodiac Thoroughblade	draco zoo	36	55	99	59
Zoodiac Thoroughblade	link zoo	39	94	99	60
Zoodiac Thoroughblade	tri zoo	5	99	99	74
Baobaboon	grass zoo	18	18	24	58
Baobaboon	draco zoo	6	24	24	59
Lunalight Black Sheep	grass zoo	17	17	17	58
Void Vanishment	grass zoo	15	15	18	58
Void Vanishment	snake-eye	3	18	18	82
Void Feast	grass zoo	14	14	15	58
Void Feast	snake-eye	1	15	15	82
Lost Wind	grass zoo	12	12	15	58
Lost Wind	draco zoo	3	15	15	59
Void Imagination	grass zoo	10	10	13	58
Void Imagination	snake-eye	3	13	13	82
Zoodiac Combo	grass zoo	10	10	34	58
Zoodiac Combo	draco zoo	8	18	34	59
Zoodiac Combo	link zoo	16	34	34	60
Jizukiru, the Star Destroying Kaiju	grass zoo	7	7	15	58
Jizukiru, the Star Destroying Kaiju	draco zoo	2	9	15	59
Jizukiru, the Star Destroying Kaiju	link zoo	2	11	15	60
Jizukiru, the Star Destroying Kaiju	tri zoo	4	15	15	74
Left Arm Offering	grass zoo	7	7	10	58
Left Arm Offering	draco zoo	3	10	10	59
Diamond Dust	grass zoo	6	6	6	58
Dragoons of Draconia	grass zoo	6	6	6	58
Forbidden Apocrypha	grass zoo	6	6	22	58
Forbidden Apocrypha	draco zoo	16	22	22	59
Dogoran, the Mad Flame Kaiju	grass zoo	5	5	11	58
Dogoran, the Mad Flame Kaiju	link zoo	5	10	11	60
Dogoran, the Mad Flame Kaiju	toss	1	11	11	68
Infernoid Sjette	grass zoo	5	5	6	58
Infernoid Sjette	snake-eye	1	6	6	82
Infernoid Tierra	grass zoo	5	5	6	58
Infernoid Tierra	snake-eye	1	6	6	82
Aegis of the Ocean Dragon Lord	grass zoo	4	4	4	58
Legacy of the Duelist	grass zoo	4	4	4	58
Zoodiac Ramram	grass zoo	4	4	73	58
Zoodiac Ramram	draco zoo	38	42	73	59
Zoodiac Ramram	link zoo	30	72	73	60
Zoodiac Ramram	tri zoo	1	73	73	74
Aleister the Invoker	grass zoo	3	3	12	58
Aleister the Invoker	tri zoo	6	9	12	74
Aleister the Invoker	phoenix	3	12	12	76
Magical Meltdown	grass zoo	3	3	12	58
Magical Meltdown	tri zoo	6	9	12	74
Magical Meltdown	phoenix	3	12	12	76
Photon Cerberus	grass zoo	3	3	3	58
Gadarla, the Mystery Dust Kaiju	grass zoo	2	2	16	58
Gadarla, the Mystery Dust Kaiju	link zoo	2	4	16	60
Gadarla, the Mystery Dust Kaiju	tri zoo	9	13	16	74
Gadarla, the Mystery Dust Kaiju	phoenix	3	16	16	76
Invocation	grass zoo	2	2	8	58
Invocation	tri zoo	4	6	8	74
Invocation	phoenix	2	8	8	76
Invoked Mechaba	grass zoo	2	2	14	58
Invoked Mechaba	link zoo	3	5	14	60
Invoked Mechaba	tri zoo	3	8	14	74
Invoked Mechaba	phoenix	6	14	14	76
Monster Slots	grass zoo	2	2	2	58
Performapal King Bear	grass zoo	2	2	2	58
Shiranui Spiritmaster	grass zoo	2	2	3	58
Shiranui Spiritmaster	draco zoo	1	3	3	59
Elephun	grass zoo	1	1	1	58
Gozuki	grass zoo	1	1	1	58
Invoked Magellanica	grass zoo	1	1	1	58
Invoked Raidjin	grass zoo	1	1	7	58
Invoked Raidjin	secaucus	3	4	7	63
Invoked Raidjin	tri zoo	2	6	7	74
Invoked Raidjin	phoenix	1	7	7	76
Thunder King, the Lightningstrike Kaiju	grass zoo	1	1	3	58
Thunder King, the Lightningstrike Kaiju	link zoo	1	2	3	60
Thunder King, the Lightningstrike Kaiju	tri zoo	1	3	3	74
Zoodiac Chakanine	draco zoo	43	43	92	59
Zoodiac Chakanine	link zoo	44	87	92	60
Zoodiac Chakanine	tri zoo	3	90	92	74
Zoodiac Chakanine	rescue-ace	1	91	92	81
Zoodiac Chakanine	snake-eye	1	92	92	82
Ash Blossom & Joyous Spring	draco zoo	42	42	1176	59
Ash Blossom & Joyous Spring	link zoo	57	99	1176	60
Ash Blossom & Joyous Spring	secaucus	54	153	1176	63
Ash Blossom & Joyous Spring	toss	24	177	1176	68
Ash Blossom & Joyous Spring	tri zoo	77	254	1176	74
Ash Blossom & Joyous Spring	bird-up	6	260	1176	75
Ash Blossom & Joyous Spring	phoenix	52	312	1176	76
Ash Blossom & Joyous Spring	elements	38	350	1176	78
Ash Blossom & Joyous Spring	tearlaments	6	356	1176	80
Ash Blossom & Joyous Spring	rescue-ace	212	568	1176	81
Ash Blossom & Joyous Spring	snake-eye	414	982	1176	82
Ash Blossom & Joyous Spring	current	194	1176	1176	84
Dragonic Diagram	draco zoo	27	27	45	59
Dragonic Diagram	link zoo	11	38	45	60
Dragonic Diagram	toss	6	44	45	68
Dragonic Diagram	tri zoo	1	45	45	74
True Draco Heritage	draco zoo	25	25	36	59
True Draco Heritage	link zoo	9	34	36	60
True Draco Heritage	toss	2	36	36	68
Dinomight Knight, the True Dracofighter	draco zoo	23	23	33	59
Dinomight Knight, the True Dracofighter	link zoo	9	32	33	60
Dinomight Knight, the True Dracofighter	toss	1	33	33	68
Shuffle Reborn	draco zoo	23	23	59	59
Shuffle Reborn	link zoo	36	59	59	60
True King's Return	draco zoo	21	21	31	59
True King's Return	link zoo	9	30	31	60
True King's Return	toss	1	31	31	68
Master Peace, the True Dracoslaying King	draco zoo	20	20	26	59
Master Peace, the True Dracoslaying King	link zoo	6	26	26	60
Zoodiac Hammerkong	draco zoo	19	19	37	59
Zoodiac Hammerkong	link zoo	18	37	37	60
Tornado Dragon	draco zoo	18	18	27	59
Tornado Dragon	link zoo	6	24	27	60
Tornado Dragon	secaucus	1	25	27	63
Tornado Dragon	toss	1	26	27	68
Tornado Dragon	elements	1	27	27	78
True Draco Apocalypse	draco zoo	16	16	26	59
True Draco Apocalypse	link zoo	9	25	26	60
True Draco Apocalypse	toss	1	26	26	68
Ignis Heat, the True Dracowarrior	draco zoo	15	15	26	59
Ignis Heat, the True Dracowarrior	link zoo	9	24	26	60
Ignis Heat, the True Dracowarrior	toss	2	26	26	68
Disciples of the True Dracophoenix	draco zoo	14	14	22	59
Disciples of the True Dracophoenix	link zoo	6	20	22	60
Disciples of the True Dracophoenix	toss	2	22	22	68
Unending Nightmare	draco zoo	4	4	12	59
Unending Nightmare	link zoo	2	6	12	60
Unending Nightmare	elements	4	10	12	78
Unending Nightmare	snake-eye	2	12	12	82
Double Iris Magician	draco zoo	3	3	3	59
Duelist Alliance	draco zoo	3	3	9	59
Duelist Alliance	secaucus	3	6	9	63
Duelist Alliance	toss	3	9	9	68
Predaplant Ophrys Scorpio	draco zoo	3	3	3	59
Purple Poison Magician	draco zoo	3	3	6	59
Purple Poison Magician	secaucus	2	5	6	63
Purple Poison Magician	toss	1	6	6	68
Raidraptor - Force Strix	draco zoo	3	3	4	59
Raidraptor - Force Strix	toss	1	4	4	68
The Monarchs Erupt	draco zoo	3	3	6	59
The Monarchs Erupt	link zoo	3	6	6	60
Waterfall of Dragon Souls	draco zoo	3	3	5	59
Waterfall of Dragon Souls	link zoo	2	5	5	60
Black Fang Magician	draco zoo	2	2	4	59
Black Fang Magician	secaucus	1	3	4	63
Black Fang Magician	toss	1	4	4	68
Bujin Hiruko	draco zoo	2	2	2	59
Graydle Eagle	draco zoo	2	2	2	59
Harmonizing Magician	draco zoo	2	2	7	59
Harmonizing Magician	secaucus	3	5	7	63
Harmonizing Magician	toss	2	7	7	68
Full Armored Crystalzero Lancer	draco zoo	1	1	2	59
Full Armored Crystalzero Lancer	snake-eye	1	2	2	82
Majesty Maiden, the True Dracocaster	draco zoo	1	1	1	59
Number 14: Greedy Sarameya	draco zoo	1	1	1	59
Number 24: Dragulas the Vampiric Dragon	draco zoo	1	1	1	59
Predaplant Darlingtonia Cobra	draco zoo	1	1	1	59
Star Pendulumgraph	draco zoo	1	1	1	59
Time Pendulumgraph	draco zoo	1	1	1	59
Timestar Magician	draco zoo	1	1	2	59
Timestar Magician	secaucus	1	2	2	63
Heavy Storm Duster	link zoo	32	32	41	60
Heavy Storm Duster	secaucus	5	37	41	63
Heavy Storm Duster	toss	4	41	41	68
Missus Radiant	link zoo	15	15	19	60
Missus Radiant	secaucus	4	19	19	63
Pianissimo	link zoo	8	8	8	60
Trickstar Candina	link zoo	6	6	36	60
Trickstar Candina	secaucus	30	36	36	63
Trickstar Light Stage	link zoo	6	6	36	60
Trickstar Light Stage	secaucus	30	36	36	63
Trickstar Lycoris	link zoo	6	6	31	60
Trickstar Lycoris	secaucus	25	31	31	63
Trickstar Reincarnation	link zoo	6	6	36	60
Trickstar Reincarnation	secaucus	29	35	36	63
Trickstar Reincarnation	snake-eye	1	36	36	82
Blind Obliteration	link zoo	5	5	5	60
Zaphion, the Timelord	link zoo	4	4	4	60
