Card	Format	Usage	Cumulative	Total	Format Index
Amphibious Swarmship Amblowhale	fire king	64	67	80	105
Amphibious Swarmship Amblowhale	snake-eye	9	76	80	106
Amphibious Swarmship Amblowhale	advanced	4	80	80	108
Beat Cop from the Underworld	toss	1	1	2	90
Beat Cop from the Underworld	darkwing	1	2	2	101
Chimeratech Rampage Dragon	toss	1	1	2	90
Chimeratech Rampage Dragon	tri-brigade	1	2	2	96
Cyber Revsystem	toss	1	1	2	90
Cyber Revsystem	tri-brigade	1	2	2	96
Cynet Universe	toss	1	1	1	90
Danger! Bigfoot!	toss	1	1	10	90
Danger! Bigfoot!	elements	4	5	10	100
Danger! Bigfoot!	darkwing	2	7	10	101
Danger! Bigfoot!	rescue-ace	2	9	10	104
Danger! Bigfoot!	snake-eye	1	10	10	106
Diplexer Chimera	toss	1	1	1	90
Double Evolution Pill	toss	1	1	3	90
Double Evolution Pill	tri-brigade	2	3	3	96
Dragoncaller Magician	toss	1	1	1	90
Endymion, the Mighty Master of Magic	toss	1	1	1	90
F.A. Dawn Dragster	toss	1	1	2	90
F.A. Dawn Dragster	snake-eye	1	2	2	106
Galactic Spiral Dragon	toss	1	1	1	90
Galaxy Serpent	toss	1	1	1	90
Ib the World Chalice Justiciar	toss	1	1	1	90
Lost World	toss	1	1	2	90
Lost World	tri-brigade	1	2	2	96
Magister of Endymion	toss	1	1	1	90
Megalosmasher X	toss	1	1	1	90
Mythical Beast Garuda	toss	1	1	1	90
Number 68: Sanaphond the Sky Prison	toss	1	1	4	90
Number 68: Sanaphond the Sky Prison	snake-eye	3	4	4	106
Overtex Qoatlus	toss	1	1	1	90
Reprodocus	toss	1	1	1	90
Salamangreat Fowl	toss	1	1	1	90
Spellbook of Knowledge	toss	1	1	1	90
World Chalice Guardragon	toss	1	1	1	90
World Legacy Guardragon	toss	1	1	4	90
World Legacy Guardragon	tri-brigade	3	4	4	96
Pot of Prosperity	tri-brigade	26	26	557	96
Pot of Prosperity	bird-up	2	28	557	97
Pot of Prosperity	phoenix	23	51	557	98
Pot of Prosperity	elements	27	78	557	100
Pot of Prosperity	darkwing	28	106	557	101
Pot of Prosperity	tearlaments	48	154	557	102
Pot of Prosperity	kashtira	56	210	557	103
Pot of Prosperity	rescue-ace	127	337	557	104
Pot of Prosperity	fire king	77	414	557	105
Pot of Prosperity	snake-eye	67	481	557	106
Pot of Prosperity	fiendsmith	41	522	557	107
Pot of Prosperity	advanced	35	557	557	108
Forbidden Droplet	tri-brigade	23	23	484	96
Forbidden Droplet	bird-up	1	24	484	97
Forbidden Droplet	phoenix	30	54	484	98
Forbidden Droplet	elements	18	72	484	100
Forbidden Droplet	darkwing	29	101	484	101
Forbidden Droplet	tearlaments	27	128	484	102
Forbidden Droplet	kashtira	3	131	484	103
Forbidden Droplet	rescue-ace	47	178	484	104
Forbidden Droplet	fire king	74	252	484	105
Forbidden Droplet	snake-eye	162	414	484	106
Forbidden Droplet	fiendsmith	42	456	484	107
Forbidden Droplet	advanced	28	484	484	108
Triple Tactics Talent	tri-brigade	20	20	929	96
Triple Tactics Talent	bird-up	3	23	929	97
Triple Tactics Talent	phoenix	9	32	929	98
Triple Tactics Talent	elements	11	43	929	100
Triple Tactics Talent	darkwing	39	82	929	101
Triple Tactics Talent	tearlaments	88	170	929	102
Triple Tactics Talent	kashtira	66	236	929	103
Triple Tactics Talent	rescue-ace	116	352	929	104
Triple Tactics Talent	fire king	229	581	929	105
Triple Tactics Talent	snake-eye	165	746	929	106
Triple Tactics Talent	fiendsmith	60	806	929	107
Triple Tactics Talent	advanced	123	929	929	108
Accesscode Talker	tri-brigade	19	19	227	96
Accesscode Talker	bird-up	1	20	227	97
Accesscode Talker	phoenix	12	32	227	98
Accesscode Talker	elements	6	38	227	100
Accesscode Talker	darkwing	3	41	227	101
Accesscode Talker	tearlaments	6	47	227	102
Accesscode Talker	kashtira	7	54	227	103
Accesscode Talker	rescue-ace	31	85	227	104
Accesscode Talker	fire king	46	131	227	105
Accesscode Talker	snake-eye	49	180	227	106
Accesscode Talker	fiendsmith	24	204	227	107
Accesscode Talker	advanced	23	227	227	108
Tri-Brigade Fraktall	tri-brigade	18	18	18	96
Tri-Brigade Kitt	tri-brigade	18	18	18	96
Tri-Brigade Nervall	tri-brigade	18	18	18	96
Tri-Brigade Revolt	tri-brigade	17	17	17	96
Tri-Brigade Kerass	tri-brigade	14	14	14	96
Tri-Brigade Shuraig the Ominous Omen	tri-brigade	14	14	21	96
Tri-Brigade Shuraig the Ominous Omen	phoenix	1	15	21	98
Tri-Brigade Shuraig the Ominous Omen	elements	1	16	21	100
Tri-Brigade Shuraig the Ominous Omen	darkwing	2	18	21	101
Tri-Brigade Shuraig the Ominous Omen	tearlaments	1	19	21	102
Tri-Brigade Shuraig the Ominous Omen	kashtira	1	20	21	103
Tri-Brigade Shuraig the Ominous Omen	fire king	1	21	21	105
Divine Arsenal AA-ZEUS - Sky Thunder	tri-brigade	13	13	257	96
Divine Arsenal AA-ZEUS - Sky Thunder	bird-up	1	14	257	97
Divine Arsenal AA-ZEUS - Sky Thunder	phoenix	6	20	257	98
Divine Arsenal AA-ZEUS - Sky Thunder	elements	17	37	257	100
Divine Arsenal AA-ZEUS - Sky Thunder	darkwing	12	49	257	101
Divine Arsenal AA-ZEUS - Sky Thunder	tearlaments	79	128	257	102
Divine Arsenal AA-ZEUS - Sky Thunder	kashtira	41	169	257	103
Divine Arsenal AA-ZEUS - Sky Thunder	rescue-ace	44	213	257	104
Divine Arsenal AA-ZEUS - Sky Thunder	fire king	17	230	257	105
Divine Arsenal AA-ZEUS - Sky Thunder	snake-eye	9	239	257	106
Divine Arsenal AA-ZEUS - Sky Thunder	advanced	18	257	257	108
Diviner of the Herald	tri-brigade	12	12	99	96
Diviner of the Herald	tearlaments	8	20	99	102
Diviner of the Herald	rescue-ace	7	27	99	104
Diviner of the Herald	fire king	51	78	99	105
Diviner of the Herald	snake-eye	18	96	99	106
Diviner of the Herald	advanced	3	99	99	108
Drytron Alpha Thuban	tri-brigade	12	12	12	96
Drytron Nova	tri-brigade	12	12	12	96
Drytron Zeta Aldhibah	tri-brigade	12	12	12	96
Prank-Kids Dropsies	tri-brigade	12	12	32	96
Prank-Kids Dropsies	phoenix	20	32	32	98
Prank-Kids Fansies	tri-brigade	12	12	31	96
Prank-Kids Fansies	phoenix	19	31	31	98
Prank-Kids Lampsies	tri-brigade	12	12	32	96
Prank-Kids Lampsies	phoenix	20	32	32	98
Prank-Kids Place	tri-brigade	12	12	32	96
Prank-Kids Place	phoenix	20	32	32	98
Virtual World City - Kauwloon	tri-brigade	12	12	12	96
Virtual World Gate - Qinglong	tri-brigade	12	12	12	96
Virtual World Kirin - Lili	tri-brigade	12	12	12	96
Virtual World Mai-Hime - Lulu	tri-brigade	12	12	12	96
Virtual World Roshi - Laolao	tri-brigade	12	12	12	96
Virtual World Xiezhi - Jiji	tri-brigade	12	12	12	96
Prank-Kids Meow-Meow-Mu	tri-brigade	11	11	20	96
Prank-Kids Meow-Meow-Mu	phoenix	9	20	20	98
Prank-Kids Rocksies	tri-brigade	11	11	25	96
Prank-Kids Rocksies	phoenix	14	25	25	98
Tri-Brigade Ferrijit the Barren Blossom	tri-brigade	11	11	18	96
Tri-Brigade Ferrijit the Barren Blossom	elements	1	12	18	100
Tri-Brigade Ferrijit the Barren Blossom	darkwing	2	14	18	101
Tri-Brigade Ferrijit the Barren Blossom	tearlaments	1	15	18	102
Tri-Brigade Ferrijit the Barren Blossom	fire king	2	17	18	105
Tri-Brigade Ferrijit the Barren Blossom	advanced	1	18	18	108
Prank-Kids Dodo-Doodle-Doo	tri-brigade	10	10	26	96
Prank-Kids Dodo-Doodle-Doo	phoenix	16	26	26	98
Prank-Kids Pandemonium	tri-brigade	10	10	17	96
Prank-Kids Pandemonium	phoenix	7	17	17	98
Predaplant Verte Anaconda	tri-brigade	9	9	32	96
Predaplant Verte Anaconda	bird-up	1	10	32	97
Predaplant Verte Anaconda	phoenix	22	32	32	98
Tri-Brigade Bearbrumm the Rampant Rampager	tri-brigade	9	9	9	96
Virtual World Gate - Chuche	tri-brigade	9	9	9	96
Drytron Gamma Eltanin	tri-brigade	8	8	8	96
Drytron Mu Beta Fafnir	tri-brigade	8	8	8	96
Virtual World Hime - Nyannyan	tri-brigade	8	8	9	96
Virtual World Hime - Nyannyan	kashtira	1	9	9	103
A.I. Meet You	tri-brigade	6	6	6	96
Achichi @Ignister	tri-brigade	6	6	6	96
Ancient Warriors Oath - Double Dragon Lords	tri-brigade	6	6	6	96
Contact "C"	tri-brigade	6	6	11	96
Contact "C"	kashtira	3	9	11	103
Contact "C"	snake-eye	2	11	11	106
Eva	tri-brigade	6	6	6	96
Hraesvelgr, the Desperate Doom Eagle	tri-brigade	6	6	6	96
Ignister A.I.Land	tri-brigade	6	6	6	96
Nadir Servant	tri-brigade	6	6	31	96
Nadir Servant	phoenix	4	10	31	98
Nadir Servant	kashtira	6	16	31	103
Nadir Servant	rescue-ace	6	22	31	104
Nadir Servant	fire king	3	25	31	105
Nadir Servant	advanced	6	31	31	108
Pikari @Ignister	tri-brigade	6	6	6	96
Tri-Brigade Rugal the Silver Sheller	tri-brigade	6	6	6	96
Drytron Delta Altais	tri-brigade	5	5	5	96
Drytron Fafnir	tri-brigade	5	5	5	96
El Shaddoll Apkallone	tri-brigade	5	5	11	96
El Shaddoll Apkallone	phoenix	4	9	11	98
El Shaddoll Apkallone	kashtira	1	10	11	103
El Shaddoll Apkallone	fire king	1	11	11	105
Meteonis Drytron	tri-brigade	5	5	5	96
Parallel eXceed	tri-brigade	5	5	19	96
Parallel eXceed	phoenix	2	7	19	98
Parallel eXceed	elements	3	10	19	100
Parallel eXceed	kashtira	3	13	19	103
Parallel eXceed	rescue-ace	3	16	19	104
Parallel eXceed	fire king	3	19	19	105
Prank-Kids Battle Butler	tri-brigade	5	5	13	96
Prank-Kids Battle Butler	phoenix	8	13	13	98
Red-Eyes Dark Dragoon	tri-brigade	5	5	18	96
Red-Eyes Dark Dragoon	tearlaments	3	8	18	102
Red-Eyes Dark Dragoon	kashtira	4	12	18	103
Red-Eyes Dark Dragoon	rescue-ace	4	16	18	104
Red-Eyes Dark Dragoon	fire king	2	18	18	105
Cyber Angel Benten	tri-brigade	4	4	4	96
Cyber Angel Idaten	tri-brigade	4	4	4	96
Cyber Angel Natasha	tri-brigade	4	4	4	96
Dark Infant @Ignister	tri-brigade	4	4	4	96
Prank-Kids Bow-Wow-Bark	tri-brigade	4	4	11	96
Prank-Kids Bow-Wow-Bark	phoenix	7	11	11	98
Prank-Kids Pranks	tri-brigade	4	4	11	96
Prank-Kids Pranks	phoenix	7	11	11	98
Prank-Kids Rocket Ride	tri-brigade	4	4	7	96
Prank-Kids Rocket Ride	phoenix	3	7	7	98
Prank-Kids Weather Washer	tri-brigade	4	4	12	96
Prank-Kids Weather Washer	phoenix	8	12	12	98
Red-Eyes Black Dragon	tri-brigade	4	4	5	96
Red-Eyes Black Dragon	tearlaments	1	5	5	102
Red-Eyes Fusion	tri-brigade	4	4	7	96
Red-Eyes Fusion	tearlaments	3	7	7	102
Reeshaddoll Wendi	tri-brigade	4	4	6	96
Reeshaddoll Wendi	phoenix	2	6	6	98
Sky Striker Ace - Roze	tri-brigade	4	4	9	96
Sky Striker Ace - Roze	bird-up	2	6	9	97
Sky Striker Ace - Roze	phoenix	3	9	9	98
Splash Mage	tri-brigade	4	4	25	96
Splash Mage	elements	1	5	25	100
Splash Mage	kashtira	2	7	25	103
Splash Mage	rescue-ace	1	8	25	104
Splash Mage	advanced	17	25	25	108
Virtual World Gate - Xuanwu	tri-brigade	4	4	4	96
Virtual World Kyubi - Shenshen	tri-brigade	4	4	6	96
Virtual World Kyubi - Shenshen	darkwing	2	6	6	101
Virtual World Phoenix - Fanfan	tri-brigade	4	4	5	96
Virtual World Phoenix - Fanfan	fiendsmith	1	5	5	107
A.I.dle Reborn	tri-brigade	3	3	3	96
Chaos Space	tri-brigade	3	3	31	96
Chaos Space	phoenix	3	6	31	98
Chaos Space	darkwing	6	12	31	101
Chaos Space	tearlaments	3	15	31	102
Chaos Space	kashtira	12	27	31	103
Chaos Space	rescue-ace	1	28	31	104
Chaos Space	advanced	3	31	31	108
Crackdown	tri-brigade	3	3	6	96
Crackdown	tearlaments	3	6	6	102
Crystron Halqifibrax	tri-brigade	3	3	17	96
Crystron Halqifibrax	bird-up	1	4	17	97
Crystron Halqifibrax	phoenix	7	11	17	98
Crystron Halqifibrax	elements	6	17	17	100
Dogmatika Ecclesia, the Virtuous	tri-brigade	3	3	10	96
Dogmatika Ecclesia, the Virtuous	phoenix	6	9	10	98
Dogmatika Ecclesia, the Virtuous	rescue-ace	1	10	10	104
Dogmatika Punishment	tri-brigade	3	3	19	96
Dogmatika Punishment	phoenix	5	8	19	98
Dogmatika Punishment	kashtira	3	11	19	103
Dogmatika Punishment	rescue-ace	1	12	19	104
Dogmatika Punishment	snake-eye	7	19	19	106
Doyon @Ignister	tri-brigade	3	3	3	96
Drytron Meteonis Draconids	tri-brigade	3	3	3	96
Ghost Mourner & Moonlit Chill	tri-brigade	3	3	425	96
Ghost Mourner & Moonlit Chill	phoenix	4	7	425	98
Ghost Mourner & Moonlit Chill	elements	5	12	425	100
Ghost Mourner & Moonlit Chill	darkwing	10	22	425	101
Ghost Mourner & Moonlit Chill	kashtira	11	33	425	103
Ghost Mourner & Moonlit Chill	rescue-ace	24	57	425	104
Ghost Mourner & Moonlit Chill	fire king	165	222	425	105
Ghost Mourner & Moonlit Chill	snake-eye	119	341	425	106
Ghost Mourner & Moonlit Chill	fiendsmith	44	385	425	107
Ghost Mourner & Moonlit Chill	advanced	40	425	425	108
Girsu, the Orcust Mekk-Knight	tri-brigade	3	3	9	96
Girsu, the Orcust Mekk-Knight	rescue-ace	3	6	9	104
Girsu, the Orcust Mekk-Knight	advanced	3	9	9	108
Herald of Ultimateness	tri-brigade	3	3	3	96
Kagemucha Knight	tri-brigade	3	3	3	96
Mekk-Knight Purple Nightfall	tri-brigade	3	3	3	96
Pre-Preparation of Rites	tri-brigade	3	3	72	96
Pre-Preparation of Rites	fire king	50	53	72	105
Pre-Preparation of Rites	snake-eye	17	70	72	106
Pre-Preparation of Rites	advanced	2	72	72	108
Quick Launch	tri-brigade	3	3	30	96
Quick Launch	phoenix	3	6	30	98
Quick Launch	darkwing	6	12	30	101
Quick Launch	kashtira	12	24	30	103
Quick Launch	rescue-ace	3	27	30	104
Quick Launch	advanced	3	30	30	108
Sky Striker Ace - Zeke	tri-brigade	3	3	5	96
Sky Striker Ace - Zeke	bird-up	1	4	5	97
Sky Striker Ace - Zeke	phoenix	1	5	5	98
The Phantom Knights of Torn Scales	tri-brigade	3	3	8	96
The Phantom Knights of Torn Scales	rescue-ace	3	6	8	104
The Phantom Knights of Torn Scales	fire king	2	8	8	105
World Legacy's Memory	tri-brigade	3	3	3	96
A.I. Contact	tri-brigade	2	2	2	96
Animadorned Archosaur	tri-brigade	2	2	2	96
Artemis, the Magistus Moon Maiden	tri-brigade	2	2	4	96
Artemis, the Magistus Moon Maiden	rescue-ace	2	4	4	104
Blizzard	tri-brigade	2	2	4	96
Blizzard	kashtira	2	4	4	103
Borreload Savage Dragon	tri-brigade	2	2	52	96
Borreload Savage Dragon	phoenix	1	3	52	98
Borreload Savage Dragon	darkwing	2	5	52	101
Borreload Savage Dragon	tearlaments	1	6	52	102
Borreload Savage Dragon	kashtira	4	10	52	103
Borreload Savage Dragon	rescue-ace	1	11	52	104
Borreload Savage Dragon	fire king	40	51	52	105
Borreload Savage Dragon	advanced	1	52	52	108
Bururu @Ignister	tri-brigade	2	2	2	96
Chamber Dragonmaid	tri-brigade	2	2	2	96
Cyberse Wicckid	tri-brigade	2	2	5	96
Cyberse Wicckid	elements	1	3	5	100
Cyberse Wicckid	fire king	1	4	5	105
Cyberse Wicckid	snake-eye	1	5	5	106
Danmari @Ignister	tri-brigade	2	2	2	96
Dark Templar @Ignister	tri-brigade	2	2	2	96
Dogmatika Fleurdelis, the Knighted	tri-brigade	2	2	5	96
Dogmatika Fleurdelis, the Knighted	phoenix	2	4	5	98
Dogmatika Fleurdelis, the Knighted	rescue-ace	1	5	5	104
Dragonmaid Tidying	tri-brigade	2	2	2	96
Extra-Foolish Burial	tri-brigade	2	2	2	96
Fire Phoenix @Ignister	tri-brigade	2	2	2	96
Gravity Controller	tri-brigade	2	2	8	96
Gravity Controller	phoenix	1	3	8	98
Gravity Controller	tearlaments	2	5	8	102
Gravity Controller	snake-eye	3	8	8	106
Invoked Augoeides	tri-brigade	2	2	3	96
Invoked Augoeides	phoenix	1	3	3	98
Invoked Caliga	tri-brigade	2	2	2	96
Kikinagashi Fucho	tri-brigade	2	2	22	96
Kikinagashi Fucho	rescue-ace	2	4	22	104
Kikinagashi Fucho	fire king	1	5	22	105
Kikinagashi Fucho	snake-eye	12	17	22	106
Kikinagashi Fucho	fiendsmith	4	21	22	107
Kikinagashi Fucho	advanced	1	22	22	108
Light Dragon @Ignister	tri-brigade	2	2	8	96
Light Dragon @Ignister	advanced	6	8	8	108
Lightning Storm	tri-brigade	2	2	344	96
Lightning Storm	phoenix	3	5	344	98
Lightning Storm	elements	7	12	344	100
Lightning Storm	darkwing	15	27	344	101
Lightning Storm	tearlaments	29	56	344	102
Lightning Storm	kashtira	26	82	344	103
Lightning Storm	rescue-ace	86	168	344	104
Lightning Storm	fire king	70	238	344	105
Lightning Storm	snake-eye	58	296	344	106
Lightning Storm	fiendsmith	25	321	344	107
Lightning Storm	advanced	23	344	344	108
Muddy Mudragon	tri-brigade	2	2	3	96
Muddy Mudragon	kashtira	1	3	3	103
Naelshaddoll Ariel	tri-brigade	2	2	3	96
Naelshaddoll Ariel	phoenix	1	3	3	98
Noctovision Dragon	tri-brigade	2	2	10	96
Noctovision Dragon	phoenix	2	4	10	98
Noctovision Dragon	darkwing	4	8	10	101
Noctovision Dragon	advanced	2	10	10	108
Ravenous Crocodragon Archethys	tri-brigade	2	2	2	96
Relinquished Anima	tri-brigade	2	2	184	96
Relinquished Anima	phoenix	3	5	184	98
Relinquished Anima	elements	1	6	184	100
Relinquished Anima	darkwing	2	8	184	101
Relinquished Anima	tearlaments	4	12	184	102
Relinquished Anima	kashtira	5	17	184	103
Relinquished Anima	rescue-ace	26	43	184	104
Relinquished Anima	fire king	39	82	184	105
Relinquished Anima	snake-eye	64	146	184	106
Relinquished Anima	fiendsmith	27	173	184	107
Relinquished Anima	advanced	11	184	184	108
Rokket Synchron	tri-brigade	2	2	7	96
Rokket Synchron	phoenix	2	4	7	98
Rokket Synchron	darkwing	2	6	7	101
Rokket Synchron	advanced	1	7	7	108
Rokket Tracer	tri-brigade	2	2	21	96
Rokket Tracer	phoenix	3	5	21	98
Rokket Tracer	darkwing	4	9	21	101
Rokket Tracer	kashtira	8	17	21	103
Rokket Tracer	rescue-ace	2	19	21	104
Rokket Tracer	advanced	2	21	21	108
Scrap Raptor	tri-brigade	2	2	2	96
Security Dragon	tri-brigade	2	2	2	96
Selene, Queen of the Master Magicians	tri-brigade	2	2	185	96
Selene, Queen of the Master Magicians	bird-up	1	3	185	97
Selene, Queen of the Master Magicians	phoenix	3	6	185	98
Selene, Queen of the Master Magicians	elements	2	8	185	100
Selene, Queen of the Master Magicians	tearlaments	3	11	185	102
Selene, Queen of the Master Magicians	kashtira	1	12	185	103
Selene, Queen of the Master Magicians	rescue-ace	22	34	185	104
Selene, Queen of the Master Magicians	fire king	69	103	185	105
Selene, Queen of the Master Magicians	snake-eye	52	155	185	106
Selene, Queen of the Master Magicians	fiendsmith	27	182	185	107
Selene, Queen of the Master Magicians	advanced	3	185	185	108
Shaddoll Schism	tri-brigade	2	2	6	96
Shaddoll Schism	phoenix	2	4	6	98
Shaddoll Schism	kashtira	1	5	6	103
Shaddoll Schism	fire king	1	6	6	105
The Arrival Cyberse @Ignister	tri-brigade	2	2	4	96
The Arrival Cyberse @Ignister	kashtira	1	3	4	103
The Arrival Cyberse @Ignister	rescue-ace	1	4	4	104
Virtual World Beast - Jiujiu	tri-brigade	2	2	2	96
Virtual World Oto-Hime - Toutou	tri-brigade	2	2	2	96
Wind Pegasus @Ignister	tri-brigade	2	2	4	96
Wind Pegasus @Ignister	elements	1	3	4	100
Wind Pegasus @Ignister	advanced	1	4	4	108
Absorouter Dragon	tri-brigade	1	1	11	96
Absorouter Dragon	phoenix	2	3	11	98
Absorouter Dragon	darkwing	2	5	11	101
Absorouter Dragon	kashtira	4	9	11	103
Absorouter Dragon	rescue-ace	1	10	11	104
Absorouter Dragon	advanced	1	11	11	108
Aleister the Invoker of Madness	tri-brigade	1	1	1	96
Aussa the Earth Charmer, Immovable	tri-brigade	1	1	10	96
Aussa the Earth Charmer, Immovable	tearlaments	8	9	10	102
Aussa the Earth Charmer, Immovable	rescue-ace	1	10	10	104
Black Metal Dragon	tri-brigade	1	1	14	96
Black Metal Dragon	kashtira	8	9	14	103
Black Metal Dragon	rescue-ace	3	12	14	104
Black Metal Dragon	advanced	2	14	14	108
Blackwing - Nothung the Starlight	tri-brigade	1	1	1	96
Blue-Eyes Chaos MAX Dragon	tri-brigade	1	1	1	96
Boot Sector Launch	tri-brigade	1	1	10	96
Boot Sector Launch	phoenix	1	2	10	98
Boot Sector Launch	darkwing	2	4	10	101
Boot Sector Launch	kashtira	4	8	10	103
Boot Sector Launch	rescue-ace	1	9	10	104
Boot Sector Launch	advanced	1	10	10	108
Chaos Emperor, the Dragon of Armageddon	tri-brigade	1	1	5	96
Chaos Emperor, the Dragon of Armageddon	darkwing	1	2	5	101
Chaos Emperor, the Dragon of Armageddon	tearlaments	1	3	5	102
Chaos Emperor, the Dragon of Armageddon	kashtira	1	4	5	103
Chaos Emperor, the Dragon of Armageddon	advanced	1	5	5	108
Chaos Ruler, the Chaotic Magical Dragon	tri-brigade	1	1	5	96
Chaos Ruler, the Chaotic Magical Dragon	phoenix	1	2	5	98
Chaos Ruler, the Chaotic Magical Dragon	elements	3	5	5	100
Cherubini, Ebon Angel of the Burning Abyss	tri-brigade	1	1	4	96
Cherubini, Ebon Angel of the Burning Abyss	rescue-ace	2	3	4	104
Cherubini, Ebon Angel of the Burning Abyss	fire king	1	4	4	105
Cyber Dragon Sieger	tri-brigade	1	1	1	96
Dawn of the Herald	tri-brigade	1	1	1	96
Dillingerous Dragon	tri-brigade	1	1	3	96
Dillingerous Dragon	darkwing	2	3	3	101
Doshin @Ignister	tri-brigade	1	1	1	96
Drytron Beta Rastaban	tri-brigade	1	1	1	96
Eldlich the Golden Lord	tri-brigade	1	1	11	96
Eldlich the Golden Lord	phoenix	6	7	11	98
Eldlich the Golden Lord	fire king	2	9	11	105
Eldlich the Golden Lord	fiendsmith	2	11	11	107
Fire Fighting Daruma Doll	tri-brigade	1	1	1	96
Fire Flint Lady	tri-brigade	1	1	5	96
Fire Flint Lady	rescue-ace	4	5	5	104
Gatchiri @Ignister	tri-brigade	1	1	1	96
Geomathmech Final Sigma	tri-brigade	1	1	4	96
Geomathmech Final Sigma	elements	1	2	4	100
Geomathmech Final Sigma	rescue-ace	2	4	4	104
Hiyari @Ignister	tri-brigade	1	1	1	96
Hot Red Dragon Archfiend Abyss	tri-brigade	1	1	4	96
Hot Red Dragon Archfiend Abyss	phoenix	1	2	4	98
Hot Red Dragon Archfiend Abyss	snake-eye	2	4	4	106
Infernoble Knight - Renaud	tri-brigade	1	1	4	96
Infernoble Knight - Renaud	rescue-ace	3	4	4	104
Lib the World Key Blademaster	tri-brigade	1	1	1	96
Linguriboh	tri-brigade	1	1	35	96
Linguriboh	darkwing	1	2	35	101
Linguriboh	tearlaments	8	10	35	102
Linguriboh	kashtira	12	22	35	103
Linguriboh	rescue-ace	3	25	35	104
Linguriboh	advanced	10	35	35	108
Living Fossil	tri-brigade	1	1	1	96
Lyna the Light Charmer, Lustrous	tri-brigade	1	1	32	96
Lyna the Light Charmer, Lustrous	phoenix	4	5	32	98
Lyna the Light Charmer, Lustrous	elements	2	7	32	100
Lyna the Light Charmer, Lustrous	darkwing	1	8	32	101
Lyna the Light Charmer, Lustrous	tearlaments	1	9	32	102
Lyna the Light Charmer, Lustrous	rescue-ace	4	13	32	104
Lyna the Light Charmer, Lustrous	fire king	10	23	32	105
Lyna the Light Charmer, Lustrous	snake-eye	6	29	32	106
Lyna the Light Charmer, Lustrous	advanced	3	32	32	108
Mekk-Knight Blue Sky	tri-brigade	1	1	1	96
Mekk-Knight of the Morning Star	tri-brigade	1	1	1	96
Millennium-Eyes Restrict	tri-brigade	1	1	5	96
Millennium-Eyes Restrict	fire king	1	2	5	105
Millennium-Eyes Restrict	snake-eye	2	4	5	106
Millennium-Eyes Restrict	advanced	1	5	5	108
Number 75: Bamboozling Gossip Shadow	tri-brigade	1	1	4	96
Number 75: Bamboozling Gossip Shadow	snake-eye	1	2	4	106
Number 75: Bamboozling Gossip Shadow	fiendsmith	1	3	4	107
Number 75: Bamboozling Gossip Shadow	advanced	1	4	4	108
Omni Dragon Brotaur	tri-brigade	1	1	1	96
Phantom Knights' Sword	tri-brigade	1	1	1	96
Prank-Kids Rip-Roarin-Roaster	tri-brigade	1	1	1	96
Psychic Tracker	tri-brigade	1	1	1	96
Psychic Wheeleder	tri-brigade	1	1	1	96
Quadborrel Dragon	tri-brigade	1	1	6	96
Quadborrel Dragon	phoenix	1	2	6	98
Quadborrel Dragon	darkwing	2	4	6	101
Quadborrel Dragon	kashtira	1	5	6	103
Quadborrel Dragon	advanced	1	6	6	108
Raidraptor's Phantom Knights Claw	tri-brigade	1	1	1	96
Resh Shaddoll Incarnation	tri-brigade	1	1	2	96
Resh Shaddoll Incarnation	phoenix	1	2	2	98
Rokket Recharger	tri-brigade	1	1	11	96
Rokket Recharger	phoenix	1	2	11	98
